attempt,futureRevenueCagr,normalizedOperatingMargin,capexAsPercentRevenue,workingCapitalAsPercentRevenue,wacc,terminalGrowth,estimatedValuePerShare,terminalValueShare,terminalReinvestmentRate
42501,0.1703513662,0.6063041525,0.0334882777,0.0738340757,0.1193256423,0.0294039088,110.10293633,0.6441964829,0.073509772
42601,0.162422323,0.5862839017,0.02884901,0.0788802126,0.1128475434,0.033716094,113.94906125,0.6737992182,0.0842902351
42701,0.1664972387,0.5801583972,0.0209045955,0.0758752867,0.1165834698,0.029147283,107.27335025,0.6474477551,0.0728682075
42801,0.1807642863,0.6057095703,0.0284846838,0.0756060046,0.1196716994,0.0287799077,115.55947869,0.6442449429,0.0719497693
42901,0.1475612086,0.5985011714,0.0253756715,0.0770966043,0.1167796029,0.0314964755,100.9965389,0.6460416289,0.0787411889
43001,0.1467661408,0.6025888486,0.0252196827,0.0758868416,0.117320051,0.0288612567,99.09859435,0.6370149397,0.0721531417
43101,0.1905026928,0.5878625279,0.0335204816,0.0735489427,0.1218981705,0.0318034525,116.42995865,0.6504688247,0.0795086313
43201,0.1699927043,0.6056629349,0.0204249366,0.0734109772,0.1190332691,0.031798019,112.93802476,0.6434943345,0.0794950476
43301,0.1489365466,0.5915167302,0.0227044938,0.0752810654,0.1097948502,0.0307676972,109.98244566,0.6664829437,0.0769192429
43401,0.1832095289,0.5828916149,0.0275488587,0.0769356138,0.113713674,0.031277061,123.20656213,0.671607491,0.0781926525
43501,0.1705783313,0.6072951753,0.0308919447,0.0780431472,0.1175312411,0.030215649,113.33716766,0.6524670464,0.0755391226
43601,0.1822453938,0.6007033578,0.0214004984,0.0753057231,0.1107409688,0.0311096215,132.30615407,0.6754023372,0.0777740538
43701,0.1861506583,0.6077562284,0.0308986559,0.0788773928,0.1147415652,0.0300460584,127.43968083,0.6672421994,0.0751151459
43801,0.1411302643,0.6059751872,0.0222988657,0.0735885024,0.1171003572,0.0324197589,99.52453303,0.6405673269,0.0810493972
43901,0.1482355663,0.602871825,0.029873391,0.0753789931,0.1059111196,0.030690616,117.31488006,0.6820563935,0.0767265401
44001,0.1755353774,0.6082317715,0.0296864817,0.0767811786,0.1158395823,0.0325309973,121.13161672,0.663702904,0.0813274933
44101,0.1400381964,0.6038965546,0.0259460291,0.0750027809,0.1215521371,0.0305609432,91.97027438,0.6241184649,0.076402358
44201,0.1715690332,0.584804145,0.0242893312,0.0749401897,0.1141989831,0.0312853979,115.94624532,0.6628666112,0.0782134948
44301,0.1345064988,0.6075465351,0.0278140062,0.0741704521,0.113418664,0.028320887,97.83172188,0.6435063559,0.0708022174
44401,0.1714533134,0.6036501219,0.0238560288,0.0751421911,0.1131309149,0.0289023701,119.59224732,0.6593238616,0.0722559253
44501,0.1520427214,0.6144709266,0.0257791021,0.074497201,0.1186902646,0.0296115473,102.83528532,0.6351341568,0.0740288681
44601,0.1452689566,0.6108327018,0.0309830412,0.0748507012,0.1162417031,0.0274132432,99.80901292,0.6384343673,0.0685331081
44701,0.1704002002,0.593569849,0.0317740866,0.0778004737,0.1115037847,0.0309698326,120.15276877,0.6750757584,0.0774245816
44801,0.1724774778,0.6058433383,0.0257007218,0.0778817954,0.1108378209,0.030217813,125.14680571,0.6723471446,0.0755445324
44901,0.1863409567,0.6070449848,0.0254747256,0.0759563311,0.1085850795,0.0292854648,138.53359233,0.6814911,0.073213662
45001,0.1717923702,0.5844485033,0.0203906964,0.0736449146,0.1110992736,0.0295993509,119.97158092,0.6666171599,0.0739983772
45101,0.1553378131,0.6016729843,0.0302299303,0.0730672389,0.11438041,0.028364739,106.93342664,0.6500781341,0.0709118475
45201,0.1791069769,0.6064613486,0.025276811,0.0741766466,0.1159933526,0.0300855812,121.49698859,0.6556957148,0.0752139531
45301,0.150500118,0.5959140526,0.022124622,0.0747349298,0.1183857957,0.0328394806,101.37356424,0.6423549528,0.0820987016
45401,0.1454299455,0.5835156679,0.0299712995,0.076851089,0.1195036965,0.0287491202,92.13824217,0.6338016065,0.0718728005
45501,0.1632908609,0.6068118319,0.0227702498,0.0756991644,0.115007861,0.0259662891,110.4372738,0.6430817557,0.0649157228
45601,0.1584341711,0.6028506524,0.0314060698,0.0755216982,0.1119699997,0.0270260138,111.08633793,0.6578237064,0.0675650346
45701,0.1847955345,0.5997291415,0.0235693762,0.075167409,0.1144595012,0.0328180214,128.63876641,0.6691485472,0.0820450536
45801,0.1622846894,0.58359167,0.0247708101,0.0785615321,0.1102546101,0.0285626008,113.54974854,0.668163095,0.0714065021
45901,0.1346365816,0.6137475172,0.0267822665,0.0765591593,0.1143134394,0.0327697752,100.5915099,0.6512019861,0.081924438
46001,0.178450215,0.6208379912,0.0252383064,0.077660488,0.1140214422,0.0281762657,125.40796977,0.6581439606,0.0704406643
46101,0.1335754992,0.584901549,0.0260886068,0.075976233,0.1148635319,0.0333764356,94.88133916,0.6519301993,0.083441089
46201,0.1645302747,0.6189568179,0.0249362076,0.0750986919,0.1120521671,0.0290054215,120.00836728,0.6598638854,0.0725135538
46301,0.1323944866,0.5992756612,0.0239714883,0.0741532379,0.1105157676,0.0265769246,98.11337374,0.6468949502,0.0664423116
46401,0.1584834711,0.6129564996,0.0280024981,0.0765651528,0.1088433497,0.0307554182,121.19234254,0.6750032342,0.0768885455
46501,0.1434921972,0.5975472853,0.026854255,0.0776149319,0.1179776688,0.0313231637,96.92140395,0.6411506996,0.0783079094
46601,0.1812450574,0.5902826061,0.0222125274,0.0742316384,0.1108718983,0.0327262722,130.53884183,0.6790645368,0.0818156804
46701,0.1771061513,0.6062187662,0.0261007275,0.0765715982,0.11281898,0.0297208264,124.64325191,0.6659615437,0.074302066
46801,0.1596850564,0.6003328973,0.0278773616,0.0771824205,0.1100813084,0.032348631,118.65085622,0.6763225199,0.0808715776
46901,0.1518074135,0.6173396182,0.025033396,0.0760647552,0.1114427611,0.0316514601,114.68638787,0.6638294103,0.0791286502
47001,0.1717843364,0.6007608998,0.0313623532,0.0774929638,0.1175544964,0.0287794883,111.7470156,0.6502196136,0.0719487208
47101,0.1500856934,0.6038312411,0.0209143133,0.0740654774,0.107832955,0.0291407226,115.04516537,0.6673098584,0.0728518066
47201,0.1845586343,0.5812477471,0.024826646,0.0785183679,0.1065615324,0.0292143616,134.65115643,0.6902245456,0.073035904
47301,0.1621055133,0.6169711789,0.0234775188,0.0782499705,0.1166999698,0.0326558619,113.71056798,0.6530288763,0.0816396547
47401,0.153261467,0.5989847857,0.0272495078,0.0785027753,0.1173670435,0.0272410188,100.54229083,0.6386620151,0.0681025469
47501,0.164131868,0.6145870832,0.031190788,0.0742932758,0.1165670766,0.0300071911,112.42960292,0.6502779056,0.0750179777
47601,0.1474695983,0.5944158638,0.023708357,0.0746329339,0.114991695,0.0291850951,101.35514881,0.644803961,0.0729627377
47701,0.1626607419,0.6040371912,0.0241201149,0.0751255492,0.1157426574,0.0288134831,110.38541306,0.6473661777,0.0720337077
47801,0.1655642861,0.6042412965,0.0212758356,0.0775421371,0.1088559863,0.0290469688,122.95800151,0.6713740244,0.0726174221
47901,0.1810368003,0.5966378747,0.0232556899,0.0761159119,0.1116211931,0.0325721727,130.08105992,0.6770962188,0.0814304317
48001,0.1534949136,0.6118042588,0.0248117115,0.0754722823,0.1105566487,0.0311759023,115.70920536,0.6663367497,0.0779397557
48101,0.1815624662,0.6082458061,0.028590916,0.0737681686,0.1099616416,0.0286849338,132.15620441,0.6742149491,0.0717123345
48201,0.179050844,0.6142065908,0.0311689546,0.0774047974,0.1122698405,0.0292683841,127.68028531,0.6697036758,0.0731709602
48301,0.1778393058,0.6130188508,0.027512714,0.078328193,0.1170160102,0.0289838741,119.08729524,0.6521961163,0.0724596852
48401,0.1722728887,0.5899988356,0.0242872878,0.0776928804,0.1144162443,0.0297807537,115.72977812,0.6599902583,0.0744518842
48501,0.1635422236,0.5865649199,0.027508623,0.0780546553,0.1100854314,0.0296860668,115.90644947,0.6727277951,0.0742151669
48601,0.155089261,0.6164636352,0.027777563,0.0749983274,0.1096569697,0.0322072756,119.78647725,0.6733849833,0.080518189
48701,0.1508499029,0.6038235903,0.0272912538,0.0751996433,0.1104263965,0.0276272253,109.80572693,0.6589828419,0.0690680632
48801,0.1639279819,0.6197950121,0.0246564942,0.0764629236,0.1091756587,0.0300446111,125.31793587,0.6720985651,0.0751115278
48901,0.1544428986,0.5841852921,0.0245184045,0.0760263676,0.1106552545,0.0338578314,112.82230027,0.6750725626,0.0846445784
49001,0.1985509607,0.6056576663,0.024635702,0.0747544144,0.1150444406,0.0339763943,139.67192607,0.6747786564,0.0849409857
49101,0.1354642792,0.6071341384,0.0333890905,0.0745273515,0.1124454756,0.031901011,101.44345816,0.658585724,0.0797525275
49201,0.1372534558,0.6028319633,0.0292749032,0.0759032993,0.1122408784,0.0265949194,98.63839998,0.6465602285,0.0664872985
49301,0.1652479224,0.6229088273,0.0200929161,0.0796659874,0.1198681769,0.0292597516,110.09608068,0.6351168828,0.0731493791
49401,0.1900654837,0.6108778836,0.0269969309,0.0760362164,0.1093143605,0.0297934881,141.1619742,0.6821015233,0.0744837202
49501,0.1692886391,0.6120960318,0.0254153791,0.077638195,0.119003429,0.0318821421,113.08240402,0.6476206234,0.0797053552
49601,0.1631115235,0.6000433989,0.0238416504,0.0744397391,0.1182365581,0.0347361784,110.62142222,0.6526751171,0.0868404459
49701,0.1631346571,0.587349334,0.0256296256,0.0766766857,0.1125215282,0.0279860261,111.11549879,0.6589264038,0.0699650652
49801,0.1366333495,0.6110057156,0.0255182426,0.0780704102,0.1146188838,0.0338266173,101.51124093,0.6538471181,0.0845665433
49901,0.1514921065,0.6071163747,0.0270547615,0.0772799657,0.1169315205,0.0332006911,105.5034648,0.6513247404,0.0830017277
